GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
UMPS,-0.5633133253301321,0.006,0.23332835820895523
UNC119,0.1577430972388955,0.578,0.7214270658682634
UNC119B,0.2741416566626651,0.22,0.4424623697414126
UNC13A,-0.2620408163265306,0.065,0.30405296229802514
UNC13B,0.3511644657863145,0.395,0.5815629120361651
UNC13C,0.5135654261704682,0.004,0.22989705882352943
UNC13D,0.0423049219687875,0.766,0.854250107005279
UNC45A,0.0832172869147658,0.585,0.7266829558998807
UNC50,-0.0221368547418967,0.847,0.9071766922444505
UNC5A,0.1298919567827131,0.478,0.6474245364754808
UNC5B,-0.1524609843937575,0.414,0.5976049861495845
UNC5B-AS1,-0.4655462184873949,0.056,0.29456527590847914
UNC5C,-0.0742857142857142,0.628,0.7568242368177613
UNC5D,-0.2697238895558223,0.173,0.40706035520770617
UNC79,0.4149339735894357,0.103,0.34494408740359894
UNC80,0.4873469387755101,0.017,0.2528648905803996
UNC93B1,-0.1644657863145258,0.224,0.4459177384439068
UNK,0.1947178871548619,0.426,0.6065814737225612
UNKL,0.4705402160864345,0.017,0.2528648905803996
UPF1,0.315438175270108,0.192,0.4206777855641205
UPF2,0.4690036014405762,0.037,0.2721273476866697
UPF3A,0.474765906362545,0.048,0.2877239263803681
UPF3B,0.3094837935174069,0.206,0.43174661482772486
UPK1A-AS1,-0.087923169267707,0.565,0.7115067665538907
UPK2,0.1932773109243697,0.137,0.3759383886255924
UPK3A,0.0770708283313325,0.574,0.7183845969097751
UPK3B,0.3175510204081632,0.042,0.27927945555082945
UPP1,0.5161584633853541,0.072,0.31326913442805454
UPP2,-0.2739495798319327,0.221,0.4434466692337312
UPRT,0.0014885954381752,0.989,0.9935760555234239
UQCC1,-0.2220888355342136,0.457,0.630118274828012
UQCC2,-0.4129171668667466,0.142,0.38005238828967636
UQCC3,-0.7090996398559423,0.0,0.0
UQCR10,-0.3002641056422569,0.187,0.4178034872088038
UQCR11,-0.4223289315726289,0.108,0.34926851468762926
UQCRB,-0.0125330132052821,0.954,0.9745087558808153
UQCRBP1,-0.0040816326530612,0.984,0.9912283007925767
UQCRC1,0.044609843937575,0.85,0.9089575210342704
UQCRC2,-0.0940696278511404,0.686,0.7969263580292785
UQCRFS1,-0.4724609843937575,0.082,0.3250268762677485
UQCRH,-0.2569507803121248,0.308,0.513158264947245
UQCRHL,-0.1096278511404561,0.665,0.7828271837349399
UQCRQ,-0.4323169267707082,0.127,0.36523013245033115
URAD,0.0544057623049219,0.726,0.8255424789060226
URB1,0.1785834333733493,0.421,0.6035851980924432
URB1-AS1,-0.3660504201680672,0.162,0.3981990566037736
URB2,0.2926770708283313,0.225,0.44671386842773686
URGCP,0.3347418967587034,0.154,0.3915878334417697
URI1,-0.1050180072028811,0.561,0.7082953480859313
URM1,0.2058583433373349,0.266,0.4802931392931393
UROD,-0.3369507803121248,0.197,0.42420123966942147
UROS,-0.423577430972389,0.044,0.28190655737704917
USB1,-0.0238655462184873,0.926,0.9569115547329455
USE1,-0.3493397358943577,0.234,0.4540302842248976
USF1,0.1261464585834333,0.473,0.6429920869565217
USF2,0.4732292917166866,0.053,0.2918453680873547
USF3,0.0902280912364946,0.642,0.7670145968666412
USH1C,0.0972388955582232,0.601,0.7384024677774285
USHBP1,-0.0453781512605042,0.751,0.843782018111255
USO1,0.1349819927971188,0.51,0.6708312999579302
USP1,0.0571908763505402,0.782,0.8652421261235756
USP10,0.2397599039615846,0.246,0.4641783946891973
USP11,-0.2727010804321728,0.222,0.4442557603686636
USP12,-0.4202160864345738,0.149,0.38763804293559656
USP13,0.3106362545018007,0.209,0.43361605839416056
USP14,-0.1082833133253301,0.53,0.685487714072971
USP15,0.386218487394958,0.054,0.2940376175548589
USP16,0.2708763505402161,0.283,0.493710411784399
USP18,0.1207683073229291,0.508,0.6696655704528207
USP19,0.1090516206482593,0.616,0.7481880195788984
USP2,0.3773829531812725,0.061,0.30006702328508494
USP20,-0.3212965186074429,0.12,0.3599309286262471
USP21,0.2798079231692676,0.187,0.4178034872088038
USP22,0.1196158463385354,0.539,0.691634819010096
USP24,0.1303721488595438,0.608,0.743031894934334
USP25,-0.255798319327731,0.195,0.4229825169973637
USP27X,0.0287635054021608,0.849,0.9082609320468076
USP27X-AS1,-0.0300120048019207,0.828,0.8945489979267449
