GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
SLC25A52,-0.3490516206482593,0.075,0.6073930592229347
SLC25A53,-0.0809123649459784,0.688,0.8576956937799042
SLC25A6,-0.1792557022809123,0.457,0.7501345023099538
SLC26A1,0.1873229291716686,0.368,0.7061426291886583
SLC26A10,-0.2268907563025209,0.404,0.7261131294550472
SLC26A11,0.4519087635054021,0.021,0.6073930592229347
SLC26A2,-0.0140696278511404,0.94,0.9759593544530782
SLC26A4,0.5590876350540215,0.006,0.6073930592229347
SLC26A4-AS1,0.435390156062425,0.139,0.6181303982052719
SLC26A6,-0.2724129651860744,0.162,0.625470715835141
SLC26A8,-0.0114765906362545,0.956,0.9827808246202405
SLC27A1,0.1911644657863145,0.205,0.6353618160190325
SLC27A2,0.4110924369747898,0.09,0.6073930592229347
SLC27A3,0.3415606242496999,0.265,0.6592376548048284
SLC27A4,-0.2432172869147658,0.346,0.6964998712335823
SLC27A5,0.4906122448979591,0.045,0.6073930592229347
SLC27A6,0.4537334933973589,0.047,0.6073930592229347
SLC29A1,-0.1841536614645858,0.372,0.7082605368638407
SLC29A2,-0.2250660264105642,0.237,0.644687837132417
SLC29A3,0.4060984393757503,0.106,0.6098998895841
SLC29A4,0.4455702280912364,0.018,0.6073930592229347
SLC2A1,-0.1225930372148859,0.638,0.8346321338912134
SLC2A10,0.3749819927971188,0.164,0.625470715835141
SLC2A11,-0.4699639855942377,0.052,0.6073930592229347
SLC2A12,0.3099639855942377,0.187,0.6304932781799379
SLC2A13,0.2889315726290515,0.219,0.641146499168668
SLC2A14,0.1595678271308523,0.458,0.7506724680226463
SLC2A3,-0.2200720288115246,0.213,0.6377760965332311
SLC2A4RG,0.5820408163265306,0.005,0.6073930592229347
SLC2A5,0.1653301320528211,0.502,0.7699171980771118
SLC2A6,-0.5846338535414165,0.007,0.6073930592229347
SLC2A8,-0.0376950780312124,0.802,0.9142905272369285
SLC30A1,-0.0690036014405762,0.713,0.8697198033707865
SLC30A10,0.4690036014405762,0.075,0.6073930592229347
SLC30A3,0.3945738295318127,0.074,0.6073930592229347
SLC30A4,-0.0087875150060024,0.951,0.9802190940858443
SLC30A5,-0.3059303721488595,0.358,0.70133007518797
SLC30A7,0.0735174069627851,0.67,0.8507236842105262
SLC30A9,0.1623529411764706,0.294,0.6703766044340723
SLC31A1,-0.4057142857142857,0.112,0.6100424160162877
SLC31A2,0.002641056422569,0.989,0.9957517228054357
SLC32A1,-0.3505882352941176,0.063,0.6073930592229347
SLC33A1,-0.2130612244897959,0.349,0.6972417891373802
SLC34A3,-0.106266506602641,0.463,0.7530252808988764
SLC35A1,-0.2248739495798319,0.401,0.7241002419633599
SLC35A2,0.4377911164465786,0.161,0.625470715835141
