GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
LOC105374727,-0.461122112211221,0.012,0.050122361741918246
LOC105374952,0.3342334233423342,0.036,0.10836041586445898
LOC105376064,0.319027902790279,0.21,0.36249751573368666
LOC105376360,-0.2799399939993999,0.138,0.27175865978082886
LOC105376805,0.0762196219621962,0.658,0.7774464933494558
LOC105377590,0.5079267926792678,0.0,0.0
LOC105377621,-0.3816741674167416,0.008,0.03828344046525865
LOC105378663,-0.3602160216021601,0.085,0.19448119420459534
LOC105378853,-0.118019801980198,0.467,0.6239171081866348
LOC105379807,0.4482928292829282,0.006,0.03143565683646113
LOC107984035,-0.0826162616261626,0.698,0.8074385497595264
LOC107984974,0.2684428442844284,0.142,0.27715705368289634
LOC108783654,0.0105250525052505,0.948,0.9705980353634578
LOC145694,0.1389858985898589,0.15,0.2874954027215888
LOC145783,0.2082568256825682,0.199,0.35051442091032
LOC148413,0.0401680168016801,0.815,0.8878621698836318
LOC148709,0.3509270927092708,0.004,0.02372382397572079
LOC149373,0.2698349834983498,0.085,0.19448119420459534
LOC150776,-0.0368436843684368,0.865,0.9210249948920519
LOC151174,-0.4899009900990099,0.002,0.014258093935248517
LOC155060,-0.3774497449744973,0.07,0.16996117409535644
LOC202181,-0.0367356735673567,0.917,0.9525199654508005
LOC220729,-0.6358475847584758,0.004,0.02372382397572079
LOC257396,0.3293969396939693,0.112,0.2356355806755484
LOC283788,-0.3773177317731773,0.034,0.10398200312989045
LOC284009,-0.2036723672367236,0.485,0.6391713731771053
LOC284454,-0.3127872787278727,0.205,0.35646424201979754
LOC285074,-0.369096909690969,0.244,0.40184304224165174
LOC285097,0.7338253825382538,0.0,0.0
LOC286359,0.144026402640264,0.243,0.4007026684948845
LOC339059,-0.1247164716471647,0.325,0.48879749879749884
